method,split,regime,task,seed,episodes,success_rate,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,calibration_error
proposed_negative_transfer_guard,combined_stress,compound_contact_shift,cloth_edge_pull,6,84,0.726190,0.110157,0.596354,0.080525,0.243037,0.080947
proposed_negative_transfer_guard,combined_stress,compound_contact_shift,cable_threading,0,84,0.583333,0.103027,0.590805,0.078215,0.240712,0.083021
proposed_negative_transfer_guard,combined_stress,compound_contact_shift,cable_threading,1,84,0.523810,0.103621,0.591678,0.080167,0.242183,0.083458
proposed_negative_transfer_guard,combined_stress,compound_contact_shift,cable_threading,2,84,0.583333,0.104215,0.592551,0.079142,0.241512,0.083895
proposed_negative_transfer_guard,combined_stress,compound_contact_shift,cable_threading,3,84,0.583333,0.104809,0.593424,0.079606,0.241912,0.084332
proposed_negative_transfer_guard,combined_stress,compound_contact_shift,cable_threading,4,84,0.595238,0.105403,0.594297,0.079771,0.242098,0.084769
proposed_negative_transfer_guard,combined_stress,compound_contact_shift,cable_threading,5,84,0.523810,0.105997,0.595170,0.082020,0.243783,0.085206
proposed_negative_transfer_guard,combined_stress,compound_contact_shift,cable_threading,6,84,0.642857,0.106591,0.596043,0.079508,0.242041,0.085643
proposed_negative_transfer_guard,combined_stress,compound_contact_shift,lid_twist_force_control,0,84,0.595238,0.107000,0.559837,0.080691,0.238806,0.079452
proposed_negative_transfer_guard,combined_stress,compound_contact_shift,lid_twist_force_control,1,84,0.619048,0.107642,0.560782,0.080596,0.238809,0.079923
proposed_negative_transfer_guard,combined_stress,compound_contact_shift,lid_twist_force_control,2,84,0.654762,0.108284,0.561727,0.080203,0.238598,0.080393
proposed_negative_transfer_guard,combined_stress,compound_contact_shift,lid_twist_force_control,3,84,0.642857,0.108926,0.562672,0.081001,0.239245,0.080863
proposed_negative_transfer_guard,combined_stress,compound_contact_shift,lid_twist_force_control,4,84,0.702381,0.109568,0.563617,0.080013,0.238605,0.081333
proposed_negative_transfer_guard,combined_stress,compound_contact_shift,lid_twist_force_control,5,84,0.583333,0.110210,0.564562,0.083490,0.241180,0.081803
proposed_negative_transfer_guard,combined_stress,compound_contact_shift,lid_twist_force_control,6,84,0.595238,0.110852,0.565507,0.083692,0.241398,0.082273
oracle_feature_selector,clean_transfer,source_matched,slip_limited_grasp,0,84,0.880952,0.037660,0.706344,0.018586,0.160595,0.037057
oracle_feature_selector,clean_transfer,source_matched,slip_limited_grasp,1,84,0.809524,0.038164,0.707082,0.020766,0.162221,0.037432
oracle_feature_selector,clean_transfer,source_matched,slip_limited_grasp,2,84,0.773810,0.038668,0.707820,0.022054,0.163203,0.037807
oracle_feature_selector,clean_transfer,source_matched,slip_limited_grasp,3,84,0.785714,0.039172,0.708558,0.022150,0.163329,0.038182
oracle_feature_selector,clean_transfer,source_matched,slip_limited_grasp,4,84,0.821429,0.039676,0.709296,0.021652,0.163026,0.038557
oracle_feature_selector,clean_transfer,source_matched,slip_limited_grasp,5,84,0.869048,0.040180,0.710034,0.020856,0.162509,0.038932
oracle_feature_selector,clean_transfer,source_matched,slip_limited_grasp,6,84,0.892857,0.028678,0.710772,0.019454,0.162421,0.039043
oracle_feature_selector,clean_transfer,source_matched,peg_in_hole_contact_search,0,84,0.809524,0.038146,0.685718,0.019125,0.165397,0.035723
oracle_feature_selector,clean_transfer,source_matched,peg_in_hole_contact_search,1,84,0.809524,0.038698,0.686528,0.019556,0.165769,0.036131
oracle_feature_selector,clean_transfer,source_matched,peg_in_hole_contact_search,2,84,0.857143,0.039250,0.687338,0.018796,0.165283,0.036540
oracle_feature_selector,clean_transfer,source_matched,peg_in_hole_contact_search,3,84,0.869048,0.039802,0.688148,0.018930,0.165441,0.036948
oracle_feature_selector,clean_transfer,source_matched,peg_in_hole_contact_search,4,84,0.845238,0.040354,0.688958,0.019956,0.166242,0.037356
oracle_feature_selector,clean_transfer,source_matched,peg_in_hole_contact_search,5,84,0.797619,0.028900,0.689768,0.020378,0.167471,0.037500
oracle_feature_selector,clean_transfer,source_matched,peg_in_hole_contact_search,6,84,0.821429,0.029452,0.690578,0.020213,0.167414,0.037908
oracle_feature_selector,clean_transfer,source_matched,cloth_edge_pull,0,84,0.857143,0.030628,0.706862,0.019098,0.162991,0.038786
oracle_feature_selector,clean_transfer,source_matched,cloth_edge_pull,1,84,0.738095,0.031114,0.707573,0.022455,0.165462,0.039149
oracle_feature_selector,clean_transfer,source_matched,cloth_edge_pull,2,84,0.833333,0.031600,0.708284,0.020455,0.164076,0.039511
oracle_feature_selector,clean_transfer,source_matched,cloth_edge_pull,3,84,0.738095,0.032086,0.708995,0.023216,0.166118,0.039874
oracle_feature_selector,clean_transfer,source_matched,cloth_edge_pull,4,84,0.797619,0.032572,0.709706,0.022109,0.165375,0.040237
oracle_feature_selector,clean_transfer,source_matched,cloth_edge_pull,5,84,0.821429,0.033058,0.710417,0.021894,0.165274,0.040599
oracle_feature_selector,clean_transfer,source_matched,cloth_edge_pull,6,84,0.773810,0.033544,0.711128,0.023465,0.166459,0.032958
oracle_feature_selector,clean_transfer,source_matched,cable_threading,0,84,0.714286,0.030112,0.711628,0.022034,0.165099,0.037590
oracle_feature_selector,clean_transfer,source_matched,cable_threading,1,84,0.845238,0.030598,0.712339,0.019141,0.163070,0.037953
oracle_feature_selector,clean_transfer,source_matched,cable_threading,2,84,0.714286,0.031084,0.713050,0.022795,0.165755,0.038316
oracle_feature_selector,clean_transfer,source_matched,cable_threading,3,84,0.702381,0.031570,0.713761,0.023473,0.166297,0.038679
oracle_feature_selector,clean_transfer,source_matched,cable_threading,4,84,0.666667,0.032056,0.714472,0.024747,0.167268,0.039041
oracle_feature_selector,clean_transfer,source_matched,cable_threading,5,84,0.809524,0.032542,0.715183,0.021556,0.165025,0.039404
oracle_feature_selector,clean_transfer,source_matched,cable_threading,6,84,0.773810,0.033028,0.715894,0.022830,0.165995,0.039767
oracle_feature_selector,clean_transfer,source_matched,lid_twist_force_control,0,84,0.809524,0.031690,0.675498,0.020195,0.168105,0.040341
oracle_feature_selector,clean_transfer,source_matched,lid_twist_force_control,1,84,0.821429,0.032224,0.676281,0.020315,0.168250,0.032733
oracle_feature_selector,clean_transfer,source_matched,lid_twist_force_control,2,84,0.880952,0.032758,0.677064,0.019244,0.167539,0.033129
oracle_feature_selector,clean_transfer,source_matched,lid_twist_force_control,3,84,0.797619,0.033292,0.677847,0.021745,0.169399,0.033524
oracle_feature_selector,clean_transfer,source_matched,lid_twist_force_control,4,84,0.857143,0.033826,0.678630,0.020674,0.160683,0.033920
oracle_feature_selector,clean_transfer,source_matched,lid_twist_force_control,5,84,0.821429,0.034360,0.679413,0.021984,0.161686,0.034316
oracle_feature_selector,clean_transfer,source_matched,lid_twist_force_control,6,84,0.833333,0.034894,0.680196,0.022104,0.161832,0.034712
oracle_feature_selector,clean_transfer,low_friction,slip_limited_grasp,0,84,0.797619,0.035903,0.706173,0.027210,0.167263,0.037434
oracle_feature_selector,clean_transfer,low_friction,slip_limited_grasp,1,84,0.809524,0.036395,0.706893,0.027297,0.167381,0.037801
oracle_feature_selector,clean_transfer,low_friction,slip_limited_grasp,2,84,0.773810,0.036887,0.707613,0.028575,0.168355,0.038168
oracle_feature_selector,clean_transfer,low_friction,slip_limited_grasp,3,84,0.809524,0.037379,0.708333,0.028068,0.168045,0.038534
oracle_feature_selector,clean_transfer,low_friction,slip_limited_grasp,4,84,0.880952,0.037871,0.691044,0.026667,0.167091,0.038901
oracle_feature_selector,clean_transfer,low_friction,slip_limited_grasp,5,84,0.761905,0.038363,0.691764,0.030029,0.169566,0.039268
oracle_feature_selector,clean_transfer,low_friction,slip_limited_grasp,6,84,0.797619,0.038855,0.692484,0.029521,0.169255,0.039635
oracle_feature_selector,clean_transfer,low_friction,peg_in_hole_contact_search,0,84,0.773810,0.038819,0.671183,0.028421,0.172827,0.037774
oracle_feature_selector,clean_transfer,low_friction,peg_in_hole_contact_search,1,84,0.809524,0.039359,0.671975,0.027950,0.172549,0.038174
oracle_feature_selector,clean_transfer,low_friction,peg_in_hole_contact_search,2,84,0.738095,0.039899,0.672767,0.030158,0.174198,0.038574
oracle_feature_selector,clean_transfer,low_friction,peg_in_hole_contact_search,3,84,0.761905,0.040439,0.673559,0.029984,0.166130,0.038974
oracle_feature_selector,clean_transfer,low_friction,peg_in_hole_contact_search,4,84,0.726190,0.040979,0.674351,0.031299,0.167137,0.039374
oracle_feature_selector,clean_transfer,low_friction,peg_in_hole_contact_search,5,84,0.702381,0.041519,0.675143,0.032316,0.167929,0.039773
oracle_feature_selector,clean_transfer,low_friction,peg_in_hole_contact_search,6,84,0.821429,0.042059,0.675935,0.029762,0.166150,0.040173
oracle_feature_selector,clean_transfer,low_friction,cloth_edge_pull,0,84,0.702381,0.044921,0.712757,0.033809,0.173641,0.042212
oracle_feature_selector,clean_transfer,low_friction,cloth_edge_pull,1,84,0.785714,0.045395,0.695441,0.032097,0.172461,0.042567
oracle_feature_selector,clean_transfer,low_friction,cloth_edge_pull,2,84,0.761905,0.045869,0.696134,0.033063,0.173210,0.042921
oracle_feature_selector,clean_transfer,low_friction,cloth_edge_pull,3,84,0.809524,0.046343,0.696827,0.032244,0.172673,0.043276
oracle_feature_selector,clean_transfer,low_friction,cloth_edge_pull,4,84,0.714286,0.046817,0.697520,0.034997,0.174707,0.043630
oracle_feature_selector,clean_transfer,low_friction,cloth_edge_pull,5,84,0.773810,0.035285,0.698213,0.032679,0.165951,0.043720
oracle_feature_selector,clean_transfer,low_friction,cloth_edge_pull,6,84,0.702381,0.035759,0.698906,0.034836,0.167557,0.036071
oracle_feature_selector,clean_transfer,low_friction,cable_threading,0,84,0.690476,0.044765,0.718063,0.033747,0.173631,0.041265
oracle_feature_selector,clean_transfer,low_friction,cable_threading,1,84,0.773810,0.045239,0.700747,0.032035,0.172451,0.041619
oracle_feature_selector,clean_transfer,low_friction,cable_threading,2,84,0.773810,0.045713,0.701440,0.032406,0.172771,0.041974
oracle_feature_selector,clean_transfer,low_friction,cable_threading,3,84,0.726190,0.046187,0.702133,0.033968,0.173949,0.042328
oracle_feature_selector,clean_transfer,low_friction,cable_threading,4,84,0.785714,0.046661,0.702826,0.032851,0.173197,0.042683
oracle_feature_selector,clean_transfer,low_friction,cable_threading,5,84,0.714286,0.047135,0.703519,0.035008,0.166799,0.043037
oracle_feature_selector,clean_transfer,low_friction,cable_threading,6,84,0.690476,0.035603,0.704212,0.034774,0.167547,0.043127
oracle_feature_selector,clean_transfer,low_friction,lid_twist_force_control,0,84,0.785714,0.035339,0.665427,0.031475,0.169301,0.036437
oracle_feature_selector,clean_transfer,low_friction,lid_twist_force_control,1,84,0.809524,0.035861,0.666192,0.031288,0.169225,0.036825
oracle_feature_selector,clean_transfer,low_friction,lid_twist_force_control,2,84,0.785714,0.036383,0.666957,0.032291,0.170005,0.037212
oracle_feature_selector,clean_transfer,low_friction,lid_twist_force_control,3,84,0.821429,0.036905,0.667722,0.031807,0.169714,0.037600
oracle_feature_selector,clean_transfer,low_friction,lid_twist_force_control,4,84,0.809524,0.037427,0.668487,0.024509,0.170281,0.037987
oracle_feature_selector,clean_transfer,low_friction,lid_twist_force_control,5,84,0.785714,0.037949,0.669252,0.025512,0.171061,0.038375
oracle_feature_selector,clean_transfer,low_friction,lid_twist_force_control,6,84,0.761905,0.038471,0.670017,0.026516,0.171842,0.038762
oracle_feature_selector,clean_transfer,soft_compliance,slip_limited_grasp,0,84,0.785714,0.040993,0.703825,0.033948,0.171969,0.041014
oracle_feature_selector,clean_transfer,soft_compliance,slip_limited_grasp,1,84,0.833333,0.041503,0.704572,0.033157,0.171456,0.041393
oracle_feature_selector,clean_transfer,soft_compliance,slip_limited_grasp,2,84,0.702381,0.042013,0.705319,0.028826,0.174157,0.041772
oracle_feature_selector,clean_transfer,soft_compliance,slip_limited_grasp,3,84,0.880952,0.042523,0.706066,0.024761,0.171287,0.042152
oracle_feature_selector,clean_transfer,soft_compliance,slip_limited_grasp,4,84,0.857143,0.043033,0.688804,0.025755,0.172059,0.042531
oracle_feature_selector,clean_transfer,soft_compliance,slip_limited_grasp,5,84,0.797619,0.043543,0.689551,0.027642,0.173475,0.042910
oracle_feature_selector,clean_transfer,soft_compliance,slip_limited_grasp,6,84,0.809524,0.044053,0.690298,0.027743,0.173605,0.043289
oracle_feature_selector,clean_transfer,soft_compliance,peg_in_hole_contact_search,0,84,0.869048,0.046267,0.672372,0.026285,0.169173,0.042978
oracle_feature_selector,clean_transfer,soft_compliance,peg_in_hole_contact_search,1,84,0.809524,0.046825,0.673191,0.028208,0.170621,0.043390
oracle_feature_selector,clean_transfer,soft_compliance,peg_in_hole_contact_search,2,84,0.845238,0.047383,0.674010,0.027751,0.170354,0.043802
oracle_feature_selector,clean_transfer,soft_compliance,peg_in_hole_contact_search,3,84,0.857143,0.047941,0.674829,0.027890,0.170515,0.044215
oracle_feature_selector,clean_transfer,soft_compliance,peg_in_hole_contact_search,4,84,0.809524,0.048499,0.675648,0.029516,0.171749,0.044627
oracle_feature_selector,clean_transfer,soft_compliance,peg_in_hole_contact_search,5,84,0.904762,0.037051,0.676467,0.026370,0.170410,0.044775
oracle_feature_selector,clean_transfer,soft_compliance,peg_in_hole_contact_search,6,84,0.750000,0.037609,0.677286,0.030675,0.173572,0.037183
oracle_feature_selector,clean_transfer,soft_compliance,cloth_edge_pull,0,84,0.761905,0.043945,0.701310,0.034111,0.173018,0.041615
oracle_feature_selector,clean_transfer,soft_compliance,cloth_edge_pull,1,84,0.702381,0.044437,0.702030,0.035984,0.174421,0.041982
oracle_feature_selector,clean_transfer,soft_compliance,cloth_edge_pull,2,84,0.761905,0.044929,0.702750,0.034881,0.173682,0.042348
oracle_feature_selector,clean_transfer,soft_compliance,cloth_edge_pull,3,84,0.821429,0.045421,0.703470,0.033778,0.172942,0.042715
oracle_feature_selector,clean_transfer,soft_compliance,cloth_edge_pull,4,84,0.797619,0.045913,0.704190,0.034759,0.173703,0.043082
oracle_feature_selector,clean_transfer,soft_compliance,cloth_edge_pull,5,84,0.750000,0.046405,0.704910,0.028331,0.174892,0.043449
oracle_feature_selector,clean_transfer,soft_compliance,cloth_edge_pull,6,84,0.738095,0.046897,0.705630,0.029013,0.167434,0.043816
oracle_feature_selector,clean_transfer,soft_compliance,cable_threading,0,84,0.690476,0.043249,0.705806,0.035123,0.173719,0.040295
oracle_feature_selector,clean_transfer,soft_compliance,cable_threading,1,84,0.750000,0.043741,0.706526,0.034020,0.172980,0.040662
oracle_feature_selector,clean_transfer,soft_compliance,cable_threading,2,84,0.678571,0.044233,0.707246,0.036191,0.174598,0.041029
oracle_feature_selector,clean_transfer,soft_compliance,cable_threading,3,84,0.738095,0.044725,0.707966,0.035088,0.173858,0.041396
oracle_feature_selector,clean_transfer,soft_compliance,cable_threading,4,84,0.654762,0.045217,0.708686,0.037557,0.175690,0.041763
oracle_feature_selector,clean_transfer,soft_compliance,cable_threading,5,84,0.738095,0.045709,0.709406,0.035859,0.174522,0.042130
oracle_feature_selector,clean_transfer,soft_compliance,cable_threading,6,84,0.738095,0.046201,0.710126,0.036244,0.174854,0.042496
oracle_feature_selector,clean_transfer,soft_compliance,lid_twist_force_control,0,84,0.773810,0.038323,0.659920,0.028595,0.172603,0.038567
oracle_feature_selector,clean_transfer,soft_compliance,lid_twist_force_control,1,84,0.785714,0.038863,0.660712,0.028719,0.172753,0.038967
oracle_feature_selector,clean_transfer,soft_compliance,lid_twist_force_control,2,84,0.880952,0.039403,0.661504,0.026761,0.171403,0.039367
oracle_feature_selector,clean_transfer,soft_compliance,lid_twist_force_control,3,84,0.833333,0.039943,0.662296,0.028373,0.172624,0.039767
oracle_feature_selector,clean_transfer,soft_compliance,lid_twist_force_control,4,84,0.738095,0.040483,0.663088,0.031176,0.174702,0.040167
oracle_feature_selector,clean_transfer,soft_compliance,lid_twist_force_control,5,84,0.809524,0.041023,0.663880,0.029812,0.173781,0.040567
oracle_feature_selector,clean_transfer,soft_compliance,lid_twist_force_control,6,84,0.785714,0.041563,0.664672,0.030829,0.166569,0.040966
oracle_feature_selector,clean_transfer,texture_aliasing,slip_limited_grasp,0,84,0.761905,0.046048,0.698315,0.032885,0.175118,0.038801
oracle_feature_selector,clean_transfer,texture_aliasing,slip_limited_grasp,1,84,0.773810,0.046564,0.699071,0.032991,0.175251,0.039184
oracle_feature_selector,clean_transfer,texture_aliasing,slip_limited_grasp,2,84,0.738095,0.047080,0.699827,0.034288,0.176242,0.039568
oracle_feature_selector,clean_transfer,texture_aliasing,slip_limited_grasp,3,84,0.773810,0.047596,0.700583,0.033798,0.175947,0.039951
