split,regime,task,seed,episodes,success_rate,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,calibration_error,ablation,interpretation
combined_stress,transient_shear_spike,cloth_edge_pull,6,84,0.571429,0.154467,0.520098,0.099397,0.211766,0.088349,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,cable_threading,0,84,0.500000,0.150119,0.536446,0.097308,0.217888,0.084209,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,cable_threading,1,84,0.547619,0.150641,0.537211,0.096526,0.217383,0.084596,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,cable_threading,2,84,0.392857,0.151163,0.537976,0.100803,0.220521,0.084984,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,cable_threading,3,84,0.416667,0.151685,0.538741,0.100616,0.220444,0.085371,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,cable_threading,4,84,0.392857,0.152207,0.539506,0.101619,0.213221,0.085759,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,cable_threading,5,84,0.476190,0.152729,0.540271,0.099944,0.212073,0.086146,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,cable_threading,6,84,0.440476,0.153251,0.541036,0.101245,0.213067,0.086534,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,lid_twist_force_control,0,84,0.583333,0.147505,0.496487,0.101347,0.210700,0.084504,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,lid_twist_force_control,1,84,0.476190,0.148075,0.497324,0.096467,0.213013,0.084924,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,lid_twist_force_control,2,84,0.607143,0.148645,0.498161,0.093638,0.211039,0.085345,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,lid_twist_force_control,3,84,0.476190,0.149215,0.498998,0.097357,0.213781,0.085765,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,lid_twist_force_control,4,84,0.607143,0.149785,0.499835,0.094528,0.211807,0.086186,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,lid_twist_force_control,5,84,0.392857,0.150355,0.500672,0.100330,0.216049,0.086606,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,transient_shear_spike,lid_twist_force_control,6,84,0.595238,0.150925,0.501509,0.095716,0.212790,0.087027,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,slip_limited_grasp,0,84,0.476190,0.168689,0.519683,0.104172,0.218301,0.087652,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,slip_limited_grasp,1,84,0.666667,0.169235,0.520484,0.099837,0.215240,0.088056,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,slip_limited_grasp,2,84,0.488095,0.169781,0.521285,0.104728,0.218822,0.088460,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,slip_limited_grasp,3,84,0.607143,0.170327,0.522086,0.102178,0.217047,0.088864,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,slip_limited_grasp,4,84,0.440476,0.158867,0.522887,0.105571,0.220415,0.089004,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,slip_limited_grasp,5,84,0.404762,0.159413,0.523688,0.106890,0.221426,0.089408,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,slip_limited_grasp,6,84,0.511905,0.159959,0.524489,0.104638,0.219866,0.089812,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,peg_in_hole_contact_search,0,84,0.511905,0.166009,0.495684,0.108051,0.219282,0.092383,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,peg_in_hole_contact_search,1,84,0.547619,0.166603,0.496557,0.107622,0.219039,0.084816,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,peg_in_hole_contact_search,2,84,0.523810,0.167197,0.497430,0.108680,0.219867,0.085254,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,peg_in_hole_contact_search,3,84,0.476190,0.167791,0.498303,0.110334,0.221125,0.085691,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,peg_in_hole_contact_search,4,84,0.523810,0.168385,0.499176,0.109607,0.220667,0.086128,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,peg_in_hole_contact_search,5,84,0.571429,0.168979,0.500049,0.108880,0.220210,0.086565,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,peg_in_hole_contact_search,6,84,0.464286,0.169573,0.500922,0.104018,0.214535,0.087002,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,cloth_edge_pull,0,84,0.523810,0.160031,0.516679,0.109308,0.218155,0.088072,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,cloth_edge_pull,1,84,0.428571,0.160559,0.517453,0.104098,0.220226,0.088463,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,cloth_edge_pull,2,84,0.464286,0.161087,0.518227,0.103618,0.219939,0.088855,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,cloth_edge_pull,3,84,0.547619,0.161615,0.519001,0.101947,0.218795,0.089247,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,cloth_edge_pull,4,84,0.392857,0.162143,0.519775,0.106229,0.221937,0.089638,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,cloth_edge_pull,5,84,0.500000,0.162671,0.520549,0.103963,0.220364,0.090030,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,cloth_edge_pull,6,84,0.380952,0.163199,0.521323,0.107352,0.222863,0.090422,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,cable_threading,0,84,0.416667,0.170640,0.519338,0.111623,0.218908,0.086396,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,cable_threading,1,84,0.440476,0.171168,0.520112,0.111441,0.218835,0.086788,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,cable_threading,2,84,0.476190,0.159690,0.520886,0.109760,0.218549,0.086916,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,cable_threading,3,84,0.416667,0.160218,0.521660,0.111661,0.219976,0.087307,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,cable_threading,4,84,0.500000,0.160746,0.522434,0.109991,0.218832,0.087699,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,cable_threading,5,84,0.488095,0.161274,0.523208,0.102697,0.219402,0.088090,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,cable_threading,6,84,0.500000,0.161802,0.523982,0.102812,0.219544,0.088482,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,lid_twist_force_control,0,84,0.523810,0.161522,0.487632,0.102077,0.214959,0.090216,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,lid_twist_force_control,1,84,0.535714,0.162098,0.488478,0.102229,0.215133,0.090641,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,lid_twist_force_control,2,84,0.583333,0.162674,0.489324,0.101488,0.214664,0.091065,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,lid_twist_force_control,3,84,0.535714,0.163250,0.490170,0.103128,0.215909,0.091490,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,lid_twist_force_control,4,84,0.500000,0.163826,0.491016,0.104471,0.216940,0.091915,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,lid_twist_force_control,5,84,0.571429,0.164402,0.491862,0.103135,0.216042,0.092339,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,compound_contact_shift,lid_twist_force_control,6,84,0.428571,0.164978,0.492708,0.107156,0.219002,0.084760,classifier_only_guard,detects negative transfer without control-conditioned masking
combined_stress,source_matched,slip_limited_grasp,0,84,0.619048,0.091484,0.576766,0.073824,0.243993,0.078305,no_calibration_guard,mismatch scores are uncalibrated under sensor bias
combined_stress,source_matched,slip_limited_grasp,1,84,0.714286,0.091976,0.577486,0.071828,0.242611,0.078672,no_calibration_guard,mismatch scores are uncalibrated under sensor bias
combined_stress,source_matched,slip_limited_grasp,2,84,0.714286,0.092468,0.578206,0.072214,0.242943,0.079039,no_calibration_guard,mismatch scores are uncalibrated under sensor bias
combined_stress,source_matched,slip_limited_grasp,3,84,0.702381,0.092960,0.578926,0.072897,0.243489,0.079406,no_calibration_guard,mismatch scores are uncalibrated under sensor bias
combined_stress,source_matched,slip_limited_grasp,4,84,0.678571,0.093452,0.579646,0.065873,0.244250,0.079773,no_calibration_guard,mismatch scores are uncalibrated under sensor bias
combined_stress,source_matched,slip_limited_grasp,5,84,0.690476,0.093944,0.580366,0.065961,0.236363,0.080140,no_calibration_guard,mismatch scores are uncalibrated under sensor bias
combined_stress,source_matched,slip_limited_grasp,6,84,0.595238,0.094436,0.581086,0.068727,0.238410,0.080506,no_calibration_guard,mismatch scores are uncalibrated under sensor bias
combined_stress,source_matched,peg_in_hole_contact_search,0,84,0.738095,0.093894,0.560165,0.071413,0.238758,0.078433,no_calibration_guard,mismatch scores are uncalibrated under sensor bias
combined_stress,source_matched,peg_in_hole_contact_search,1,84,0.714286,0.094434,0.560957,0.072430,0.239551,0.078833,no_calibration_guard,mismatch scores are uncalibrated under sensor bias
combined_stress,source_matched,peg_in_hole_contact_search,2,84,0.619048,0.094974,0.561749,0.067229,0.241629,0.079233,no_calibration_guard,mismatch scores are uncalibrated under sensor bias
combined_stress,source_matched,peg_in_hole_contact_search,3,84,0.702381,0.095514,0.544532,0.065568,0.240493,0.079633,no_calibration_guard,mismatch scores are uncalibrated under sensor bias
combined_stress,source_matched,peg_in_hole_contact_search,4,84,0.678571,0.084048,0.545324,0.065384,0.241286,0.079768,no_calibration_guard,mismatch scores are uncalibrated under sensor bias
