method,split,seed,n,stress,mismatch,action_criticality,clean_retention,success,utility,deploy_utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score
sensor_health_filter,sensor_bias_shift,3,80,0.68,0.275466,0.68031,0.609442,0.618035,0.477987,0.477987,0.066052,0.640377,0.051199,0.187457,0.055725,0.111375,0.067533
sensor_health_filter,sensor_bias_shift,4,80,0.68,0.275466,0.68031,0.609442,0.618371,0.478741,0.478741,0.065819,0.639868,0.050685,0.187436,0.055942,0.111398,0.067284
sensor_health_filter,sensor_bias_shift,5,80,0.68,0.275466,0.68031,0.609442,0.618176,0.47768,0.47768,0.066852,0.63974,0.051548,0.186994,0.055599,0.111141,0.067883
sensor_health_filter,sensor_bias_shift,6,80,0.68,0.275466,0.68031,0.609442,0.617981,0.478117,0.478117,0.06607,0.639785,0.051143,0.187201,0.055403,0.111451,0.067499
sensor_health_filter,sensor_bias_shift,7,80,0.68,0.275466,0.68031,0.609442,0.616927,0.476803,0.476803,0.066204,0.639249,0.051404,0.18712,0.055585,0.111164,0.067611
sensor_health_filter,sensor_bias_shift,8,80,0.68,0.275466,0.68031,0.609442,0.618798,0.479569,0.479569,0.065505,0.640254,0.050611,0.187293,0.055374,0.11146,0.067104
sensor_health_filter,sensor_bias_shift,9,80,0.68,0.275466,0.68031,0.609442,0.617813,0.478112,0.478112,0.06647,0.638233,0.050646,0.187411,0.055529,0.11093,0.067366
test_time_tactile_adaptation,clean_transfer,0,80,0.06,0.121263,0.54851,0.756173,0.713479,0.607899,0.607899,0.0463,0.649773,0.043219,0.112786,0.044468,0.11433,0.057191
test_time_tactile_adaptation,clean_transfer,1,80,0.06,0.121263,0.54851,0.756173,0.714038,0.608411,0.608411,0.046145,0.650149,0.043501,0.112777,0.044146,0.114443,0.057234
test_time_tactile_adaptation,clean_transfer,2,80,0.06,0.121263,0.54851,0.756173,0.714076,0.607694,0.607694,0.046363,0.650045,0.044226,0.11299,0.04436,0.114491,0.057613
test_time_tactile_adaptation,clean_transfer,3,80,0.06,0.121263,0.54851,0.756173,0.712259,0.605721,0.605721,0.0468,0.65024,0.044336,0.112879,0.043921,0.114846,0.057824
test_time_tactile_adaptation,clean_transfer,4,80,0.06,0.121263,0.54851,0.756173,0.712315,0.605771,0.605771,0.046278,0.649491,0.044799,0.112724,0.043855,0.114453,0.057745
test_time_tactile_adaptation,clean_transfer,5,80,0.06,0.121263,0.54851,0.756173,0.713608,0.608217,0.608217,0.045763,0.65034,0.043414,0.113024,0.043938,0.114542,0.057068
test_time_tactile_adaptation,clean_transfer,6,80,0.06,0.121263,0.54851,0.756173,0.711513,0.605143,0.605143,0.046281,0.650468,0.044426,0.112817,0.044034,0.114644,0.057657
test_time_tactile_adaptation,clean_transfer,7,80,0.06,0.121263,0.54851,0.756173,0.713262,0.607622,0.607622,0.045953,0.651077,0.043614,0.112757,0.044068,0.11482,0.057272
test_time_tactile_adaptation,clean_transfer,8,80,0.06,0.121263,0.54851,0.756173,0.7129,0.606752,0.606752,0.046272,0.650943,0.044134,0.112762,0.043986,0.114859,0.057577
test_time_tactile_adaptation,clean_transfer,9,80,0.06,0.121263,0.54851,0.756173,0.714171,0.608135,0.608135,0.0462,0.648928,0.043982,0.112992,0.04413,0.114333,0.057414
test_time_tactile_adaptation,combined_stress,0,80,0.88,0.362293,0.75471,0.723415,0.642758,0.465896,0.465896,0.097233,0.630687,0.071578,0.192559,0.066078,0.138594,0.091814
test_time_tactile_adaptation,combined_stress,1,80,0.88,0.362293,0.75471,0.723415,0.642036,0.465681,0.465681,0.096531,0.63001,0.071368,0.193129,0.065833,0.137908,0.091347
test_time_tactile_adaptation,combined_stress,2,80,0.88,0.362293,0.75471,0.723415,0.641941,0.465631,0.465631,0.096239,0.629257,0.071679,0.192632,0.065607,0.138219,0.091399
test_time_tactile_adaptation,combined_stress,3,80,0.88,0.362293,0.75471,0.723415,0.643465,0.467154,0.467154,0.096463,0.630047,0.071327,0.192948,0.065982,0.137986,0.091337
test_time_tactile_adaptation,combined_stress,4,80,0.88,0.362293,0.75471,0.723415,0.64207,0.465906,0.465906,0.096313,0.63066,0.071052,0.192888,0.066335,0.138184,0.091253
test_time_tactile_adaptation,combined_stress,5,80,0.88,0.362293,0.75471,0.723415,0.642202,0.464994,0.464994,0.097045,0.63064,0.072072,0.19311,0.066069,0.138152,0.091857
test_time_tactile_adaptation,combined_stress,6,80,0.88,0.362293,0.75471,0.723415,0.642709,0.465632,0.465632,0.09666,0.629587,0.072138,0.193263,0.065962,0.138102,0.091731
test_time_tactile_adaptation,combined_stress,7,80,0.88,0.362293,0.75471,0.723415,0.641689,0.465145,0.465145,0.096403,0.63058,0.071654,0.193065,0.066041,0.137764,0.091407
test_time_tactile_adaptation,combined_stress,8,80,0.88,0.362293,0.75471,0.723415,0.642968,0.466316,0.466316,0.097176,0.630647,0.071393,0.192883,0.066026,0.137745,0.091566
test_time_tactile_adaptation,combined_stress,9,80,0.88,0.362293,0.75471,0.723415,0.642283,0.466105,0.466105,0.096233,0.630017,0.071479,0.192924,0.065521,0.138075,0.091287
test_time_tactile_adaptation,friction_compliance_shift,0,80,0.58,0.26869,0.66551,0.735893,0.667869,0.518364,0.518364,0.073664,0.639717,0.064438,0.161649,0.056887,0.124212,0.077579
test_time_tactile_adaptation,friction_compliance_shift,1,80,0.58,0.26869,0.66551,0.735893,0.667616,0.517388,0.517388,0.074045,0.639073,0.065495,0.161189,0.056432,0.124344,0.078088
test_time_tactile_adaptation,friction_compliance_shift,2,80,0.58,0.26869,0.66551,0.735893,0.667547,0.517591,0.517591,0.073723,0.638009,0.065233,0.161171,0.056637,0.124395,0.077909
test_time_tactile_adaptation,friction_compliance_shift,3,80,0.58,0.26869,0.66551,0.735893,0.668722,0.518955,0.518955,0.073709,0.638309,0.064778,0.161516,0.056856,0.124459,0.077765
test_time_tactile_adaptation,friction_compliance_shift,4,80,0.58,0.26869,0.66551,0.735893,0.668054,0.518787,0.518787,0.073404,0.63863,0.064532,0.161266,0.056567,0.124175,0.077488
test_time_tactile_adaptation,friction_compliance_shift,5,80,0.58,0.26869,0.66551,0.735893,0.668286,0.518735,0.518735,0.073485,0.639397,0.064892,0.161008,0.056487,0.124699,0.077739
test_time_tactile_adaptation,friction_compliance_shift,6,80,0.58,0.26869,0.66551,0.735893,0.667544,0.517705,0.517705,0.074494,0.638286,0.064536,0.161062,0.057111,0.123752,0.077838
test_time_tactile_adaptation,friction_compliance_shift,7,80,0.58,0.26869,0.66551,0.735893,0.66861,0.519337,0.519337,0.073074,0.637811,0.064736,0.161233,0.056569,0.124265,0.077469
test_time_tactile_adaptation,friction_compliance_shift,8,80,0.58,0.26869,0.66551,0.735893,0.667676,0.517711,0.517711,0.073669,0.6405,0.065189,0.161235,0.056923,0.124061,0.077842
test_time_tactile_adaptation,friction_compliance_shift,9,80,0.58,0.26869,0.66551,0.735893,0.668647,0.519346,0.519346,0.072959,0.638311,0.064938,0.161414,0.056277,0.124128,0.077453
test_time_tactile_adaptation,heldout_geometry,0,80,0.48,0.23744,0.65071,0.740057,0.679187,0.544544,0.544544,0.067218,0.641478,0.053105,0.15113,0.054022,0.121342,0.070278
test_time_tactile_adaptation,heldout_geometry,1,80,0.48,0.23744,0.65071,0.740057,0.678391,0.543185,0.543185,0.067462,0.642048,0.053556,0.151625,0.054052,0.12135,0.070536
test_time_tactile_adaptation,heldout_geometry,2,80,0.48,0.23744,0.65071,0.740057,0.676101,0.5407,0.5407,0.067459,0.639613,0.054115,0.151542,0.053505,0.121163,0.07066
test_time_tactile_adaptation,heldout_geometry,3,80,0.48,0.23744,0.65071,0.740057,0.678795,0.543911,0.543911,0.066662,0.640247,0.053665,0.151963,0.05371,0.121296,0.070262
test_time_tactile_adaptation,heldout_geometry,4,80,0.48,0.23744,0.65071,0.740057,0.677308,0.542274,0.542274,0.067155,0.641692,0.053661,0.151189,0.053757,0.122006,0.070561
test_time_tactile_adaptation,heldout_geometry,5,80,0.48,0.23744,0.65071,0.740057,0.676455,0.541023,0.541023,0.067923,0.641076,0.053729,0.151621,0.053697,0.121399,0.070733
test_time_tactile_adaptation,heldout_geometry,6,80,0.48,0.23744,0.65071,0.740057,0.677442,0.542119,0.542119,0.067115,0.640774,0.053902,0.151508,0.054208,0.121292,0.070555
test_time_tactile_adaptation,heldout_geometry,7,80,0.48,0.23744,0.65071,0.740057,0.677449,0.541783,0.541783,0.068161,0.641271,0.053825,0.151431,0.053982,0.121448,0.070887
test_time_tactile_adaptation,heldout_geometry,8,80,0.48,0.23744,0.65071,0.740057,0.676908,0.541453,0.541453,0.067431,0.642271,0.05383,0.15182,0.053996,0.121648,0.070678
test_time_tactile_adaptation,heldout_geometry,9,80,0.48,0.23744,0.65071,0.740057,0.677971,0.542775,0.542775,0.067045,0.641319,0.054073,0.15154,0.053517,0.121236,0.070517
test_time_tactile_adaptation,heldout_material,0,80,0.38,0.24009,0.61631,0.741136,0.683705,0.542637,0.542637,0.066218,0.641403,0.065176,0.142727,0.053373,0.121332,0.074458
test_time_tactile_adaptation,heldout_material,1,80,0.38,0.24009,0.61631,0.741136,0.682786,0.540695,0.540695,0.067379,0.642607,0.065797,0.142481,0.053591,0.121548,0.07515
test_time_tactile_adaptation,heldout_material,2,80,0.38,0.24009,0.61631,0.741136,0.684401,0.542601,0.542601,0.066814,0.641614,0.065636,0.142749,0.053798,0.121186,0.074852
test_time_tactile_adaptation,heldout_material,3,80,0.38,0.24009,0.61631,0.741136,0.683915,0.541911,0.541911,0.067012,0.640923,0.065789,0.142956,0.053705,0.121073,0.074948
test_time_tactile_adaptation,heldout_material,4,80,0.38,0.24009,0.61631,0.741136,0.684056,0.542582,0.542582,0.066566,0.641371,0.065498,0.142261,0.053715,0.121382,0.074742
test_time_tactile_adaptation,heldout_material,5,80,0.38,0.24009,0.61631,0.741136,0.683474,0.541515,0.541515,0.067337,0.64186,0.065329,0.142803,0.054136,0.121449,0.074994
test_time_tactile_adaptation,heldout_material,6,80,0.38,0.24009,0.61631,0.741136,0.683726,0.542711,0.542711,0.066229,0.640142,0.064999,0.142854,0.053582,0.121161,0.074385
test_time_tactile_adaptation,heldout_material,7,80,0.38,0.24009,0.61631,0.741136,0.684329,0.542351,0.542351,0.066615,0.640597,0.065944,0.142975,0.053819,0.121052,0.074879
test_time_tactile_adaptation,heldout_material,8,80,0.38,0.24009,0.61631,0.741136,0.685372,0.543651,0.543651,0.06662,0.640612,0.065864,0.142573,0.053425,0.121172,0.074833
test_time_tactile_adaptation,heldout_material,9,80,0.38,0.24009,0.61631,0.741136,0.683823,0.542284,0.542284,0.066941,0.641739,0.065231,0.1427,0.053912,0.120821,0.074687
test_time_tactile_adaptation,heldout_object,0,80,0.28,0.171086,0.59871,0.748735,0.694322,0.574079,0.574079,0.055475,0.647509,0.049105,0.133205,0.048472,0.117716,0.063557
test_time_tactile_adaptation,heldout_object,1,80,0.28,0.171086,0.59871,0.748735,0.694485,0.574204,0.574204,0.05588,0.647872,0.048968,0.132934,0.048456,0.117894,0.063674
test_time_tactile_adaptation,heldout_object,2,80,0.28,0.171086,0.59871,0.748735,0.694637,0.574984,0.574984,0.054629,0.645783,0.048871,0.133334,0.0481,0.118177,0.063226
test_time_tactile_adaptation,heldout_object,3,80,0.28,0.171086,0.59871,0.748735,0.695771,0.576595,0.576595,0.054794,0.64728,0.04825,0.133258,0.047896,0.118084,0.06301
test_time_tactile_adaptation,heldout_object,4,80,0.28,0.171086,0.59871,0.748735,0.696043,0.576144,0.576144,0.054828,0.647874,0.049057,0.132992,0.048479,0.117947,0.063361
test_time_tactile_adaptation,heldout_object,5,80,0.28,0.171086,0.59871,0.748735,0.694056,0.574304,0.574304,0.054737,0.646378,0.048725,0.133287,0.048624,0.11818,0.063261
test_time_tactile_adaptation,heldout_object,6,80,0.28,0.171086,0.59871,0.748735,0.695316,0.575295,0.575295,0.055162,0.64601,0.048941,0.133248,0.048339,0.118316,0.063483
test_time_tactile_adaptation,heldout_object,7,80,0.28,0.171086,0.59871,0.748735,0.694357,0.573813,0.573813,0.055972,0.646782,0.04922,0.1335,0.048075,0.118162,0.063811
test_time_tactile_adaptation,heldout_object,8,80,0.28,0.171086,0.59871,0.748735,0.695277,0.576022,0.576022,0.0548,0.647526,0.048365,0.13297,0.048137,0.117899,0.063046
test_time_tactile_adaptation,heldout_object,9,80,0.28,0.171086,0.59871,0.748735,0.693919,0.573664,0.573664,0.056329,0.646371,0.048446,0.133211,0.048588,0.118356,0.063724
test_time_tactile_adaptation,latency_contact_shift,0,80,0.76,0.299191,0.70671,0.730742,0.653138,0.494375,0.494375,0.084595,0.636841,0.061697,0.180711,0.060493,0.13271,0.082144
test_time_tactile_adaptation,latency_contact_shift,1,80,0.76,0.299191,0.70671,0.730742,0.654727,0.496128,0.496128,0.083299,0.634462,0.06236,0.180342,0.060522,0.13271,0.081959
test_time_tactile_adaptation,latency_contact_shift,2,80,0.76,0.299191,0.70671,0.730742,0.653486,0.495063,0.495063,0.083645,0.634175,0.061922,0.18007,0.06069,0.132697,0.081924
test_time_tactile_adaptation,latency_contact_shift,3,80,0.76,0.299191,0.70671,0.730742,0.653576,0.495259,0.495259,0.083334,0.635436,0.062091,0.180201,0.060317,0.132693,0.081845
test_time_tactile_adaptation,latency_contact_shift,4,80,0.76,0.299191,0.70671,0.730742,0.65463,0.495956,0.495956,0.083999,0.634178,0.062209,0.180271,0.060296,0.132378,0.082057
test_time_tactile_adaptation,latency_contact_shift,5,80,0.76,0.299191,0.70671,0.730742,0.654594,0.496279,0.496279,0.083464,0.634972,0.061668,0.18035,0.060775,0.133311,0.081885
test_time_tactile_adaptation,latency_contact_shift,6,80,0.76,0.299191,0.70671,0.730742,0.653919,0.495851,0.495851,0.08334,0.634464,0.061654,0.180169,0.060503,0.132858,0.081729
test_time_tactile_adaptation,latency_contact_shift,7,80,0.76,0.299191,0.70671,0.730742,0.653246,0.495514,0.495514,0.082971,0.634692,0.061501,0.179881,0.0605,0.132926,0.081557
test_time_tactile_adaptation,latency_contact_shift,8,80,0.76,0.299191,0.70671,0.730742,0.654184,0.495649,0.495649,0.084084,0.635371,0.061947,0.180441,0.060097,0.132736,0.082031
test_time_tactile_adaptation,latency_contact_shift,9,80,0.76,0.299191,0.70671,0.730742,0.653568,0.494367,0.494367,0.084091,0.635998,0.062649,0.180397,0.060635,0.132577,0.082325
test_time_tactile_adaptation,sensor_bias_shift,0,80,0.68,0.275466,0.68031,0.733957,0.660759,0.507713,0.507713,0.079965,0.638163,0.058841,0.175245,0.058518,0.135325,0.079758
test_time_tactile_adaptation,sensor_bias_shift,1,80,0.68,0.275466,0.68031,0.733957,0.659602,0.505515,0.505515,0.080314,0.637724,0.060045,0.175092,0.05861,0.135315,0.080342
test_time_tactile_adaptation,sensor_bias_shift,2,80,0.68,0.275466,0.68031,0.733957,0.662446,0.509154,0.509154,0.07977,0.63834,0.059443,0.174876,0.058369,0.135479,0.079933
test_time_tactile_adaptation,sensor_bias_shift,3,80,0.68,0.275466,0.68031,0.733957,0.660548,0.50729,0.50729,0.079704,0.638333,0.059445,0.175173,0.058256,0.135185,0.079847
test_time_tactile_adaptation,sensor_bias_shift,4,80,0.68,0.275466,0.68031,0.733957,0.660579,0.507079,0.507079,0.079933,0.638035,0.059543,0.174858,0.058566,0.135486,0.080047
test_time_tactile_adaptation,sensor_bias_shift,5,80,0.68,0.275466,0.68031,0.733957,0.661599,0.508014,0.508014,0.079548,0.638082,0.059606,0.175435,0.059027,0.134963,0.079893
test_time_tactile_adaptation,sensor_bias_shift,6,80,0.68,0.275466,0.68031,0.733957,0.661137,0.507701,0.507701,0.080762,0.638436,0.05883,0.175071,0.05888,0.135015,0.080005
test_time_tactile_adaptation,sensor_bias_shift,7,80,0.68,0.275466,0.68031,0.733957,0.661108,0.507453,0.507453,0.080101,0.63745,0.059445,0.175387,0.058656,0.135545,0.080087
test_time_tactile_adaptation,sensor_bias_shift,8,80,0.68,0.275466,0.68031,0.733957,0.660927,0.508061,0.508061,0.079347,0.63711,0.058928,0.175277,0.05854,0.135499,0.079614
test_time_tactile_adaptation,sensor_bias_shift,9,80,0.68,0.275466,0.68031,0.733957,0.661544,0.508273,0.508273,0.079879,0.638022,0.059059,0.175695,0.058566,0.135232,0.0798
uncertainty_gated_transfer,clean_transfer,0,80,0.06,0.121263,0.54851,0.649436,0.663355,0.549162,0.549162,0.048538,0.590295,0.042997,0.149796,0.045752,0.107815,0.056824
uncertainty_gated_transfer,clean_transfer,1,80,0.06,0.121263,0.54851,0.649436,0.664023,0.549458,0.549458,0.047975,0.588787,0.043487,0.150468,0.04625,0.107434,0.0568
uncertainty_gated_transfer,clean_transfer,2,80,0.06,0.121263,0.54851,0.649436,0.663176,0.548028,0.548028,0.048119,0.591027,0.044148,0.150233,0.04633,0.107903,0.057192
uncertainty_gated_transfer,clean_transfer,3,80,0.06,0.121263,0.54851,0.649436,0.662144,0.548105,0.548105,0.047506,0.590543,0.0433,0.150337,0.04568,0.107727,0.056565
uncertainty_gated_transfer,clean_transfer,4,80,0.06,0.121263,0.54851,0.649436,0.662959,0.549055,0.549055,0.047102,0.590885,0.043495,0.149916,0.04561,0.107872,0.05652
uncertainty_gated_transfer,clean_transfer,5,80,0.06,0.121263,0.54851,0.649436,0.664651,0.550577,0.550577,0.047685,0.59067,0.043477,0.150065,0.045373,0.107576,0.056635
uncertainty_gated_transfer,clean_transfer,6,80,0.06,0.121263,0.54851,0.649436,0.663195,0.549226,0.549226,0.047544,0.590574,0.043314,0.150215,0.045512,0.107586,0.056541
uncertainty_gated_transfer,clean_transfer,7,80,0.06,0.121263,0.54851,0.649436,0.663655,0.549395,0.549395,0.04797,0.590279,0.043207,0.150356,0.045952,0.107647,0.0567
uncertainty_gated_transfer,clean_transfer,8,80,0.06,0.121263,0.54851,0.649436,0.662921,0.548423,0.548423,0.047491,0.590554,0.043624,0.150492,0.046227,0.107874,0.056764
uncertainty_gated_transfer,clean_transfer,9,80,0.06,0.121263,0.54851,0.649436,0.663996,0.550231,0.550231,0.047909,0.590448,0.042774,0.15001,0.045885,0.107233,0.056434
uncertainty_gated_transfer,combined_stress,0,80,0.88,0.362293,0.75471,0.599235,0.585964,0.39457,0.39457,0.100284,0.567899,0.069863,0.256511,0.069818,0.131602,0.091315
uncertainty_gated_transfer,combined_stress,1,80,0.88,0.362293,0.75471,0.599235,0.58614,0.39456,0.39456,0.10054,0.566178,0.069826,0.256839,0.069831,0.131798,0.091424
uncertainty_gated_transfer,combined_stress,2,80,0.88,0.362293,0.75471,0.599235,0.585874,0.39484,0.39484,0.10013,0.565886,0.069574,0.256763,0.069474,0.131425,0.091086
uncertainty_gated_transfer,combined_stress,3,80,0.88,0.362293,0.75471,0.599235,0.586309,0.394351,0.394351,0.100926,0.566302,0.070202,0.256366,0.070058,0.131444,0.091657
uncertainty_gated_transfer,combined_stress,4,80,0.88,0.362293,0.75471,0.599235,0.586316,0.394388,0.394388,0.101472,0.565191,0.069885,0.256059,0.070145,0.131421,0.091727
uncertainty_gated_transfer,combined_stress,5,80,0.88,0.362293,0.75471,0.599235,0.585268,0.393459,0.393459,0.100894,0.565859,0.069889,0.256396,0.070405,0.13127,0.091531
uncertainty_gated_transfer,combined_stress,6,80,0.88,0.362293,0.75471,0.599235,0.586809,0.395666,0.395666,0.099974,0.566504,0.069728,0.256671,0.06977,0.131351,0.091108
uncertainty_gated_transfer,combined_stress,7,80,0.88,0.362293,0.75471,0.599235,0.585481,0.393902,0.393902,0.100538,0.566121,0.069902,0.256527,0.069898,0.131717,0.091445
uncertainty_gated_transfer,combined_stress,8,80,0.88,0.362293,0.75471,0.599235,0.583765,0.392123,0.392123,0.100954,0.566855,0.069549,0.256666,0.070174,0.131866,0.091506
uncertainty_gated_transfer,combined_stress,9,80,0.88,0.362293,0.75471,0.599235,0.584648,0.392588,0.392588,0.101136,0.566868,0.069875,0.256973,0.070403,0.131488,0.091647
uncertainty_gated_transfer,friction_compliance_shift,0,80,0.58,0.26869,0.66551,0.618066,0.614389,0.45356,0.45356,0.075642,0.576017,0.062019,0.215803,0.060136,0.118137,0.076564
uncertainty_gated_transfer,friction_compliance_shift,1,80,0.58,0.26869,0.66551,0.618066,0.615624,0.454428,0.454428,0.075638,0.576513,0.063081,0.215074,0.059504,0.117681,0.076821
uncertainty_gated_transfer,friction_compliance_shift,2,80,0.58,0.26869,0.66551,0.618066,0.614391,0.453882,0.453882,0.075144,0.57738,0.062342,0.214785,0.059801,0.118097,0.076476
uncertainty_gated_transfer,friction_compliance_shift,3,80,0.58,0.26869,0.66551,0.618066,0.614111,0.452981,0.452981,0.075575,0.577039,0.062963,0.214582,0.059988,0.117706,0.076807
uncertainty_gated_transfer,friction_compliance_shift,4,80,0.58,0.26869,0.66551,0.618066,0.614712,0.453449,0.453449,0.075857,0.576648,0.062994,0.215019,0.059639,0.117693,0.076877
uncertainty_gated_transfer,friction_compliance_shift,5,80,0.58,0.26869,0.66551,0.618066,0.615311,0.45423,0.45423,0.075537,0.577782,0.062843,0.214963,0.060101,0.117174,0.076664
uncertainty_gated_transfer,friction_compliance_shift,6,80,0.58,0.26869,0.66551,0.618066,0.614953,0.453703,0.453703,0.075871,0.577053,0.062664,0.214956,0.060096,0.118466,0.076942
uncertainty_gated_transfer,friction_compliance_shift,7,80,0.58,0.26869,0.66551,0.618066,0.614913,0.453859,0.453859,0.075806,0.576871,0.062587,0.215059,0.059797,0.118161,0.076806
uncertainty_gated_transfer,friction_compliance_shift,8,80,0.58,0.26869,0.66551,0.618066,0.613707,0.452215,0.452215,0.076195,0.57676,0.062987,0.214891,0.059925,0.117852,0.077047
uncertainty_gated_transfer,friction_compliance_shift,9,80,0.58,0.26869,0.66551,0.618066,0.613543,0.4521,0.4521,0.076175,0.578425,0.06279,0.215188,0.0601,0.117719,0.076959
