task,regime,split,method,seed,episodes,stress,mismatch,action_criticality,clean_retention,success,utility,deploy_utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score,variant,component_note
slip_limited_grasp,transient_shear_spike,combined_stress,classifier_only_guard,0,96,0.88,0.37888,0.8306,0.697524,0.660332,0.497118,0.497118,0.080984,0.656897,0.076159,0.163474,0.064324,0.115546,0.083706,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,transient_shear_spike,combined_stress,classifier_only_guard,1,96,0.88,0.37888,0.8306,0.697524,0.666637,0.499741,0.499741,0.088559,0.658973,0.078736,0.163181,0.058416,0.118221,0.087151,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,transient_shear_spike,combined_stress,classifier_only_guard,2,96,0.88,0.37888,0.8306,0.697524,0.650843,0.4964,0.4964,0.078687,0.657722,0.068358,0.161734,0.058729,0.11729,0.079715,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,transient_shear_spike,combined_stress,classifier_only_guard,3,96,0.88,0.37888,0.8306,0.697524,0.663912,0.502178,0.502178,0.085446,0.652898,0.072644,0.161543,0.061159,0.120136,0.084397,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,transient_shear_spike,combined_stress,classifier_only_guard,4,96,0.88,0.37888,0.8306,0.697524,0.656212,0.496966,0.496966,0.082668,0.662983,0.068504,0.164858,0.064135,0.12134,0.082393,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,transient_shear_spike,combined_stress,classifier_only_guard,5,96,0.88,0.37888,0.8306,0.697524,0.661117,0.500356,0.500356,0.086555,0.652718,0.071788,0.159169,0.06042,0.11947,0.084255,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,transient_shear_spike,combined_stress,classifier_only_guard,6,96,0.88,0.37888,0.8306,0.697524,0.661101,0.498237,0.498237,0.089902,0.646038,0.071618,0.161017,0.062646,0.116167,0.084956,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,transient_shear_spike,combined_stress,classifier_only_guard,7,96,0.88,0.37888,0.8306,0.697524,0.661085,0.493953,0.493953,0.086583,0.651786,0.076931,0.160379,0.065554,0.124837,0.087698,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,transient_shear_spike,combined_stress,classifier_only_guard,8,96,0.88,0.37888,0.8306,0.697524,0.66008,0.499138,0.499138,0.085147,0.656846,0.071523,0.16472,0.059749,0.119503,0.083614,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,transient_shear_spike,combined_stress,classifier_only_guard,9,96,0.88,0.37888,0.8306,0.697524,0.654922,0.493267,0.493267,0.086018,0.65123,0.073003,0.161112,0.060105,0.118723,0.084368,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,latency_and_drift,combined_stress,classifier_only_guard,0,96,0.88,0.40095,0.8306,0.696032,0.67345,0.505595,0.505595,0.096967,0.64798,0.071155,0.163647,0.06534,0.122112,0.088522,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,latency_and_drift,combined_stress,classifier_only_guard,1,96,0.88,0.40095,0.8306,0.696032,0.648373,0.483812,0.483812,0.094766,0.645573,0.069256,0.162008,0.062321,0.12569,0.087394,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,latency_and_drift,combined_stress,classifier_only_guard,2,96,0.88,0.40095,0.8306,0.696032,0.659914,0.491411,0.491411,0.109052,0.65064,0.065329,0.16157,0.067366,0.116537,0.089616,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,latency_and_drift,combined_stress,classifier_only_guard,3,96,0.88,0.40095,0.8306,0.696032,0.661055,0.49123,0.49123,0.105983,0.653603,0.069731,0.161213,0.06381,0.122045,0.090881,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,latency_and_drift,combined_stress,classifier_only_guard,4,96,0.88,0.40095,0.8306,0.696032,0.660037,0.489267,0.489267,0.10023,0.645455,0.074223,0.160094,0.063668,0.126222,0.09137,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,latency_and_drift,combined_stress,classifier_only_guard,5,96,0.88,0.40095,0.8306,0.696032,0.661331,0.496349,0.496349,0.095484,0.638331,0.070133,0.165181,0.061119,0.118482,0.086554,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,latency_and_drift,combined_stress,classifier_only_guard,6,96,0.88,0.40095,0.8306,0.696032,0.664707,0.499611,0.499611,0.097065,0.644959,0.06951,0.160966,0.062978,0.120109,0.087333,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,latency_and_drift,combined_stress,classifier_only_guard,7,96,0.88,0.40095,0.8306,0.696032,0.669288,0.507467,0.507467,0.090899,0.64774,0.067212,0.165177,0.062853,0.122731,0.084823,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,latency_and_drift,combined_stress,classifier_only_guard,8,96,0.88,0.40095,0.8306,0.696032,0.65538,0.4887,0.4887,0.097845,0.653757,0.069813,0.163547,0.063742,0.12175,0.088086,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,latency_and_drift,combined_stress,classifier_only_guard,9,96,0.88,0.40095,0.8306,0.696032,0.658304,0.489461,0.489461,0.103131,0.644589,0.068593,0.164186,0.066361,0.119318,0.089243,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,compound_contact_shift,combined_stress,classifier_only_guard,0,96,0.88,0.551907,0.8306,0.685827,0.668209,0.480144,0.480144,0.120338,0.637506,0.079704,0.167673,0.073158,0.12194,0.100467,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,compound_contact_shift,combined_stress,classifier_only_guard,1,96,0.88,0.551907,0.8306,0.685827,0.655996,0.471482,0.471482,0.114758,0.642962,0.08061,0.159536,0.07307,0.122839,0.099068,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,compound_contact_shift,combined_stress,classifier_only_guard,2,96,0.88,0.551907,0.8306,0.685827,0.656902,0.463066,0.463066,0.128182,0.637646,0.083605,0.163264,0.075022,0.119681,0.104397,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,compound_contact_shift,combined_stress,classifier_only_guard,3,96,0.88,0.551907,0.8306,0.685827,0.659728,0.464045,0.464045,0.124037,0.644263,0.087673,0.167038,0.074164,0.120893,0.104665,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,compound_contact_shift,combined_stress,classifier_only_guard,4,96,0.88,0.551907,0.8306,0.685827,0.661417,0.46988,0.46988,0.120314,0.638321,0.085586,0.164821,0.072369,0.122028,0.102631,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,compound_contact_shift,combined_stress,classifier_only_guard,5,96,0.88,0.551907,0.8306,0.685827,0.656886,0.462878,0.462878,0.119606,0.641917,0.087664,0.163451,0.076794,0.123175,0.103829,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,compound_contact_shift,combined_stress,classifier_only_guard,6,96,0.88,0.551907,0.8306,0.685827,0.661124,0.470937,0.470937,0.121812,0.647594,0.080397,0.168265,0.075739,0.121857,0.101475,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,compound_contact_shift,combined_stress,classifier_only_guard,7,96,0.88,0.551907,0.8306,0.685827,0.666622,0.473947,0.473947,0.121207,0.642385,0.08534,0.164339,0.074372,0.125224,0.103617,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,compound_contact_shift,combined_stress,classifier_only_guard,8,96,0.88,0.551907,0.8306,0.685827,0.66028,0.463649,0.463649,0.126836,0.64264,0.085566,0.167205,0.07511,0.128462,0.106273,classifier_only_guard,detects negative transfer without control-conditioned gating
slip_limited_grasp,compound_contact_shift,combined_stress,classifier_only_guard,9,96,0.88,0.551907,0.8306,0.685827,0.668041,0.48613,0.48613,0.107332,0.639916,0.079802,0.164274,0.072723,0.126223,0.09681,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,source_matched,combined_stress,classifier_only_guard,0,96,0.88,0.148252,0.63,0.713114,0.673418,0.560073,0.560073,0.038435,0.673107,0.042282,0.161848,0.047505,0.116269,0.054814,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,source_matched,combined_stress,classifier_only_guard,1,96,0.88,0.148252,0.63,0.713114,0.661648,0.557002,0.557002,0.033459,0.67549,0.038044,0.156587,0.042047,0.112767,0.050336,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,source_matched,combined_stress,classifier_only_guard,2,96,0.88,0.148252,0.63,0.713114,0.668927,0.553426,0.553426,0.042859,0.673585,0.046583,0.157697,0.043837,0.108508,0.056189,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,source_matched,combined_stress,classifier_only_guard,3,96,0.88,0.148252,0.63,0.713114,0.657855,0.548935,0.548935,0.041566,0.680817,0.03913,0.156314,0.044145,0.106198,0.052532,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,source_matched,combined_stress,classifier_only_guard,4,96,0.88,0.148252,0.63,0.713114,0.670437,0.564896,0.564896,0.042491,0.6797,0.03334,0.156338,0.0443,0.109817,0.051313,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,source_matched,combined_stress,classifier_only_guard,5,96,0.88,0.148252,0.63,0.713114,0.670783,0.560625,0.560625,0.039668,0.67055,0.038579,0.15872,0.046489,0.116373,0.053743,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,source_matched,combined_stress,classifier_only_guard,6,96,0.88,0.148252,0.63,0.713114,0.670868,0.560962,0.560962,0.041855,0.687611,0.036233,0.160954,0.049438,0.108573,0.052486,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,source_matched,combined_stress,classifier_only_guard,7,96,0.88,0.148252,0.63,0.713114,0.665658,0.556112,0.556112,0.036251,0.667564,0.042314,0.156099,0.043931,0.112674,0.053079,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,source_matched,combined_stress,classifier_only_guard,8,96,0.88,0.148252,0.63,0.713114,0.663486,0.550722,0.550722,0.037499,0.675603,0.043209,0.160411,0.047921,0.11075,0.053896,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,source_matched,combined_stress,classifier_only_guard,9,96,0.88,0.148252,0.63,0.713114,0.66621,0.552891,0.552891,0.046082,0.675633,0.03983,0.158604,0.04425,0.117125,0.056311,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,low_friction,combined_stress,classifier_only_guard,0,96,0.88,0.24945,0.63,0.706273,0.65371,0.524789,0.524789,0.060148,0.665673,0.049644,0.1598,0.049822,0.116823,0.065325,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,low_friction,combined_stress,classifier_only_guard,1,96,0.88,0.24945,0.63,0.706273,0.659653,0.531824,0.531824,0.058545,0.667279,0.050707,0.158847,0.048597,0.112192,0.064228,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,low_friction,combined_stress,classifier_only_guard,2,96,0.88,0.24945,0.63,0.706273,0.67909,0.557439,0.557439,0.051845,0.679185,0.044185,0.157016,0.053327,0.116797,0.060774,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,low_friction,combined_stress,classifier_only_guard,3,96,0.88,0.24945,0.63,0.706273,0.659488,0.535532,0.535532,0.05655,0.672693,0.045485,0.160234,0.050104,0.113041,0.061869,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,low_friction,combined_stress,classifier_only_guard,4,96,0.88,0.24945,0.63,0.706273,0.670626,0.547102,0.547102,0.054949,0.659783,0.044261,0.161335,0.051247,0.117917,0.061852,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,low_friction,combined_stress,classifier_only_guard,5,96,0.88,0.24945,0.63,0.706273,0.663697,0.54193,0.54193,0.048168,0.669501,0.048574,0.159647,0.046442,0.118025,0.060724,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,low_friction,combined_stress,classifier_only_guard,6,96,0.88,0.24945,0.63,0.706273,0.661945,0.537187,0.537187,0.058503,0.663562,0.044888,0.158614,0.051048,0.116536,0.06303,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,low_friction,combined_stress,classifier_only_guard,7,96,0.88,0.24945,0.63,0.706273,0.667677,0.544667,0.544667,0.056261,0.663788,0.045663,0.158548,0.047018,0.116463,0.062146,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,low_friction,combined_stress,classifier_only_guard,8,96,0.88,0.24945,0.63,0.706273,0.656944,0.52523,0.52523,0.061691,0.666932,0.050603,0.159913,0.053308,0.118894,0.066936,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,low_friction,combined_stress,classifier_only_guard,9,96,0.88,0.24945,0.63,0.706273,0.659693,0.532823,0.532823,0.059246,0.656095,0.046862,0.160265,0.052356,0.112657,0.063465,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,soft_compliance,combined_stress,classifier_only_guard,0,96,0.88,0.285077,0.63,0.703865,0.674232,0.541817,0.541817,0.065839,0.670715,0.048393,0.162797,0.054317,0.114835,0.066877,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,soft_compliance,combined_stress,classifier_only_guard,1,96,0.88,0.285077,0.63,0.703865,0.660636,0.53335,0.53335,0.059372,0.65981,0.045376,0.160339,0.055081,0.117421,0.064073,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,soft_compliance,combined_stress,classifier_only_guard,2,96,0.88,0.285077,0.63,0.703865,0.67226,0.538196,0.538196,0.064925,0.657973,0.052212,0.158641,0.054536,0.115488,0.068157,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,soft_compliance,combined_stress,classifier_only_guard,3,96,0.88,0.285077,0.63,0.703865,0.662299,0.534387,0.534387,0.061053,0.660238,0.049107,0.158274,0.048059,0.11583,0.065074,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,soft_compliance,combined_stress,classifier_only_guard,4,96,0.88,0.285077,0.63,0.703865,0.674643,0.545458,0.545458,0.061376,0.662437,0.047303,0.159618,0.055184,0.114885,0.065041,classifier_only_guard,detects negative transfer without control-conditioned gating
peg_in_hole_contact_search,soft_compliance,combined_stress,classifier_only_guard,5,96,0.88,0.285077,0.63,0.703865,0.668547,0.541791,0.541791,0.059714,0.65546,0.046473,0.159718,0.051472,0.115714,0.063938,classifier_only_guard,detects negative transfer without control-conditioned gating
